index,Timestamp,group,sex,age,experience,category,cloud,language,framework,sourceControl,useTesters,useCI,stackoverflow,githubStars,jobType,workType,workingLanguage,employer,placement,revenuePlace,satisfied,hoursPerMonth,deservedSalary,pandemicInfluence,unarebiResults,gpa,education,workstationType,workstation,computerModel,ram,memoryType,memorySize,averageMonthlyRevenue
365,10/19/2020 0:36:47,Linkedin,male,24-26,2-4 years,Back End Developer,don't use,C#,.NET Core,Git,yes,Jenkins,don't have account,don't have account,Both (Full time + Part Time),Remote  - International Projects,georgian,information technologies,georgia,georgia,no,160-240,4k-5k,no influence,80-90 %,3-3.5,studying -  bachelor,laptop,"Asus ",Asus,16 gb,SSD  (fast),512 gb,3k-4k
366,10/19/2020 14:48:37,"Group - ""Georgian Web & Mobile Development Industry"" ",male,24-26,4-6 years,Full Stack Developer,Digital Ocean,PHP,Laravel,Git,no answer,no answer,don't have account,no answer,Both (Full time + Part Time),Office -  International Projects,english,information technologies,georgia,georgia,no answer,160-200,7k-10k,no influence,80-90 %,2-2.5,studying - master,laptop,Macbook Pro,Macbook,8 gb,SSD  (fast),256 gb,5k-6k
367,10/19/2020 21:38:02,"Group - ""Georgian Web & Mobile Development Industry"" ",male,21-23,1-2 years,Full Stack Developer,don't use,Javascript,Vue,Git,yes,don't use,don't have account,0-10,Full Time,Office -  International Projects,georgian,non governmental org,georgia,georgia,yes,240-300,2k-3k,"yes, decreased",60-70 %,3-3.5,studying -  bachelor,Desktop computer,no answer,no answer,16 gb,SSD  (fast),512 gb,1000-1499
368,10/20/2020 13:40:21,"Group - ""Remote Work - Georgian Community"" ",male,18-20,0-1 years,Front End Developer,don't use,Javascript,React,Git,no,don't use,don't have account,no answer,Full Time,Office - Local Projects,georgian,gambling,georgia,georgia,no,no answer,1500-2000,no answer,not yet high education,no answer,just school,laptop,no answer,no answer,8 gb,SSD  (fast),256 gb,500-999
369,10/20/2020 14:30:21,"Group - ""Remote Work - Georgian Community"" ",female,27-29,4-6 years,Full Stack Developer,don't use,C#,.NET Core,Git,yes,Jenkins,don't have account,0-10,Full Time,Office - Local Projects,georgian,finances,georgia,georgia,no,40-100,4k-5k,no influence,80-90 %,3.5-3.7,finished - master,laptop,no answer,no answer,16 gb,SSD  (fast),256 gb,3k-4k
370,10/20/2020 16:44:27,Linkedin,male,21-23,0-1 years,Full Stack Developer,don't use,Javascript,React,Git,yes,Travis,0-10,0-10,Full Time,Office -  International Projects,english,information technologies,georgia,georgia,yes,160-200,2k-3k,no influence,90 - 100 %,3-3.5,studying -  bachelor,laptop,no answer,no answer,16 gb,SSD  (fast),256 gb,2k-3k
371,10/20/2020 21:22:20,"Group - ""Georgian Web & Mobile Development Industry"" ",male,27-29,9-12 years,Back End Developer,Digital Ocean,PHP,Laravel,Git,no,don't use,200-400,0-10,Both (Full time + Part Time),Remote  - Local Projects,georgian,educational,georgia,georgia,yes,0-40,5k-6k,"yes, decreased",50-60 %,2-2.5,finished - master,laptop,"HP ",HP,8 gb,SSD  (fast),512 gb,3k-4k
372,10/20/2020 23:08:20,"Group - ""Georgian Web & Mobile Development Industry"" ",female,27-29,1-2 years,Back End Developer,Digital Ocean,PHP,Laravel,Git,no,don't use,don't have account,no answer,Part Time,Remote  - Local Projects,georgian,non governmental org,georgia,georgia,no,240-300,2k-3k,no influence,no answer,no answer,finished college,laptop,"Asus ",Asus,8 gb,SSD  (fast),1 tb,1000-1499
373,10/21/2020 3:02:39,"Group - ""Georgian Web & Mobile Development Industry"" ",male,15-17,0-1 years,Back End Developer,AZURE,C#,.NET Core,Git,no,don't use,don't have account,0-10,Part Time,Remote  - Local Projects,georgian,law,georgia,georgia,no,100-160,1500-2000,"yes, decreased",not yet high education,no answer,just school,Desktop computer,no answer,no answer,8 gb,SSD  (fast),1 tb,1500-1999
374,10/21/2020 11:26:02,Linkedin,male,21-23,1-2 years,Back End Developer,AZURE,C#,.NET Core,Git,no,don't use,0-10,0-10,Full Time,Office - Local Projects,georgian,distribution,georgia,georgia,yes,0-40,2k-3k,no influence,30-40 %,1-1.5,studying -  bachelor,laptop,Lenovo Ideapad,Lenovo,16 gb,SSD  (fast),1 tb,1500-1999
375,10/21/2020 11:53:03,"Group - ""Georgian Web & Mobile Development Industry"" ",male,24-26,4-6 years,Back End Developer,don't use,PHP,Vue,Git,yes,Jenkins,10-100,0-10,Full Time,Office - Local Projects,georgian,finances,georgia,georgia,yes,0-40,2k-3k,no influence,70-80 %,3-3.5,finished - master,Desktop computer,no answer,no answer,16 gb,SSD  (fast),1 tb,1500-1999
376,10/21/2020 20:25:47,"Group - ""Remote Work - Georgian Community"" ",male,27-29,6-9 years,Front End Developer,don't use,Javascript,React,Git,yes,Jenkins,don't have account,don't have account,Full Time,Remote  - International Projects,english,information technologies,Ukraine,united states,yes,160-200,15k-20k,no influence,70-80 %,1-1.5,studying -  bachelor,laptop,"Macbook ",Macbook,16 gb,SSD  (fast),256 gb,10k-15k
377,10/22/2020 16:10:19,Sysadmins GE,male,18-20,2-4 years,System Administrator,Mazeram,Bash,neither,Git,no,don't use,don't have account,0-10,Both (Full time + Part Time),Remote  - Local Projects,russian,gambling,georgia,Russia,no answer,40-100,0-300,no influence,90 - 100 %,haven't studied,studying college,laptop,"Acer ",Acer,4 gb,SSD  (fast),120 gb,1500-1999
378,10/23/2020 21:28:37,Linkedin,male,24-26,4-6 years,Front End Developer,heroku,Javascript,React,Git,yes,Jenkins,0-10,0-10,Full Time,Office - Local Projects,georgian,information technologies,georgia,georgia,yes,100-160,1500-2000,no influence,80-90 %,2.5-3,finished -  bachelor,laptop,HP probook,HP,8 gb,SSD  (fast),256 gb,1000-1499
379,10/27/2020 1:14:11,Linkedin,male,18-20,0-1 years,Back End Developer,AZURE,C#,.NET,Git,yes,don't use,don't have account,0-10,Full Time,Remote  - Local Projects,georgian,finances,georgia,georgia,yes,160-200,1500-2000,no influence,90 - 100 %,3.9-3.99,studying -  bachelor,laptop,Lenovo ThinkPad,Lenovo,16 gb,SSD  (fast),256 gb,500-999
380,10/30/2020 11:08:15,Linkedin,male,24-26,2-4 years,Data Scientist,don't use,SQL,neither,don't use,no,don't use,don't have account,don't have account,Full Time,Remote  - Local Projects,georgian,finances,georgia,georgia,yes,100-160,2k-3k,no influence,80-90 %,3.7-3.8,finished -  bachelor,laptop,no answer,no answer,8 gb,SSD  (fast),256 gb,1500-1999
381,11/8/2020 9:41:31,Linkedin,female,21-23,0-1 years,Front End Developer,don't use,Javascript,React,Git,yes,Teamcity,don't have account,0-10,Full Time,Remote  - Local Projects,georgian,information technologies,georgia,georgia,yes,160-200,1000-1500,no influence,70-80 %,3-3.5,dropout bachelor,laptop,no answer,no answer,32 gb,SSD  (fast),256 gb,1000-1499
382,11/10/2020 21:28:09,Linkedin,male,24-26,2-4 years,ML Engineer,AWS,Python,React,Git,yes,don't use,0-10,0-10,Full Time,Office - Local Projects,georgian,information technologies,georgia,georgia,no,160-200,2k-3k,no influence,80-90 %,2.5-3,studying - master,laptop,HP,HP,8 gb,SSD  (fast),512 gb,1500-1999
383,11/19/2020 18:31:46,Linkedin,male,21-23,2-4 years,Front End Developer,Vultr,Javascript,Vue,Git,no,don't use,no answer,no answer,not employed,no answer,no answer,marceting,georgia,georgia,no,100-160,2k-3k,"yes, decreased",50-60 %,1.5-2,studying -  bachelor,laptop,Asus ROG,Asus,16 gb,SSD  (fast),1 tb,1000-1499
384,11/24/2020 11:34:06,"Group - ""Remote Work - Georgian Community"" ",female,27-29,4-6 years,Full Stack Developer,AZURE,C#,.NET,Git,no,Azure Devops,0-10,0-10,Full Time,Office -  International Projects,english,information technologies,estonia,estonia,yes,160-240,15k-20k,no influence,90 - 100 %,2.5-3,finished -  bachelor,laptop,Lenovo Thinkpad,Lenovo,16 gb,SSD  (fast),512 gb,10k-15k
385,11/25/2020 16:04:00,"Group - ""Remote Work - Georgian Community"" ",male,24-26,0-1 years,Front End Developer,don't use,Javascript,React,Git,no,don't use,10-100,10-20,Both (Full time + Part Time),Remote  - Local Projects,english,medical,georgia,georgia,no answer,40-100,5k-6k,no influence,80-90 %,4,finished -  bachelor,laptop,HP,HP,8 gb,HDD (slow),512 gb,1000-1499
386,11/26/2020 10:50:43,"Group - ""Remote Work - Georgian Community"" ",male,27-29,12-15 years,System Administrator,don't use,neither,.NET,don't use,no,don't use,don't have account,don't have account,Both (Full time + Part Time),Office - Local Projects,georgian,finances,georgia,georgia,no answer,160-200,2k-3k,no influence,80-90 %,no answer,finished -  bachelor,laptop,no answer,no answer,16 gb,SSD  (fast),512 gb,1500-1999
387,11/27/2020 23:48:41,JavaScript Georgia,male,21-23,2-4 years,Front End Developer,don't use,TypeScript,React,Git,no,Jenkins,0-10,0-10,Full Time,Remote  - International Projects,english,information technologies,georgia,estonia,yes,0-40,10k-15k,no influence,80-90 %,2-2.5,studying - master,laptop,Macbook Pro,Macbook,8 gb,SSD  (fast),256 gb,10k-15k
388,12/1/2020 11:13:35,"Group - ""Remote Work - Georgian Community"" ",male,21-23,0-1 years,Back End Developer,AZURE,TypeScript,node.js,Git,no,don't use,don't have account,0-10,not employed,Remote  - Local Projects,georgian,educational,no answer,georgia,no,100-160,1000-1500,"yes, increased",80-90 %,2-2.5,studying -  bachelor,Desktop computer,"PC ",PC,16 gb,"both (SSD, HDD)",512 gb,500-999
389,12/4/2020 14:53:28,Linkedin,male,24-26,2-4 years,Full Stack Developer,Digital Ocean,Javascript,React,Git,yes,no answer,100-200,0-10,Full Time,Remote  - International Projects,english,information technologies,georgia,georgia,no,160-200,5k-6k,no influence,50-60 %,0-0.5,dropout bachelor,laptop,Lenovo Thinkpad,Lenovo,16 gb,SSD  (fast),512 gb,4k-5k
